district,latitude,longitude,disease,risk_index,date,cases_reported,population
Bahawalpur,29.4,71.6833,malaria,54,2025-10-24,208,1686744
Bahawalpur,29.4,71.6833,malaria,99,2025-10-31,223,2784571
Bahawalpur,29.4,71.6833,cholera,33,2025-08-08,45,4235432
Bahawalpur,29.4,71.6833,cholera,31,2025-08-15,70,4700277
Bahawalpur,29.4,71.6833,cholera,63,2025-08-22,303,1168188
Bahawalpur,29.4,71.6833,cholera,57,2025-08-29,31,2504021
Bahawalpur,29.4,71.6833,cholera,29,2025-09-05,82,4367627
Bahawalpur,29.4,71.6833,cholera,64,2025-09-12,298,3254670
Bahawalpur,29.4,71.6833,cholera,23,2025-09-19,59,4441733
Bahawalpur,29.4,71.6833,cholera,36,2025-09-26,28,1615605
Bahawalpur,29.4,71.6833,cholera,65,2025-10-03,19,2245263
Bahawalpur,29.4,71.6833,cholera,24,2025-10-10,57,1021939
Bahawalpur,29.4,71.6833,cholera,71,2025-10-17,22,1124026
Bahawalpur,29.4,71.6833,cholera,77,2025-10-24,339,4914175
Bahawalpur,29.4,71.6833,cholera,29,2025-10-31,49,2623162
Bahawalpur,29.4,71.6833,influenza,71,2025-08-08,140,4632424
Bahawalpur,29.4,71.6833,influenza,62,2025-08-15,185,1506696
Bahawalpur,29.4,71.6833,influenza,42,2025-08-22,74,4321676
Bahawalpur,29.4,71.6833,influenza,59,2025-08-29,25,4475526
Bahawalpur,29.4,71.6833,influenza,40,2025-09-05,31,2505382
Bahawalpur,29.4,71.6833,influenza,38,2025-09-12,64,3322280
Bahawalpur,29.4,71.6833,influenza,47,2025-09-19,43,1830143
Bahawalpur,29.4,71.6833,influenza,33,2025-09-26,60,3941110
Bahawalpur,29.4,71.6833,influenza,53,2025-10-03,276,2232344
Bahawalpur,29.4,71.6833,influenza,58,2025-10-10,26,3562559
Bahawalpur,29.4,71.6833,influenza,51,2025-10-17,257,2402472
Bahawalpur,29.4,71.6833,influenza,50,2025-10-24,74,4170231
Bahawalpur,29.4,71.6833,influenza,21,2025-10-31,19,4614372
Bahawalpur,29.4,71.6833,covid19,39,2025-08-08,35,2220199
Bahawalpur,29.4,71.6833,covid19,10,2025-08-15,16,3540716
Bahawalpur,29.4,71.6833,covid19,13,2025-08-22,55,2311683
Bahawalpur,29.4,71.6833,covid19,22,2025-08-29,94,3843538
Bahawalpur,29.4,71.6833,covid19,20,2025-09-05,95,1619524
Bahawalpur,29.4,71.6833,covid19,31,2025-09-12,89,4763474
Bahawalpur,29.4,71.6833,covid19,30,2025-09-19,67,4892731
Bahawalpur,29.4,71.6833,covid19,11,2025-09-26,69,845675
Bahawalpur,29.4,71.6833,covid19,11,2025-10-03,47,2129625
Bahawalpur,29.4,71.6833,covid19,32,2025-10-10,8,4811854
Bahawalpur,29.4,71.6833,covid19,24,2025-10-17,56,4531172
Bahawalpur,29.4,71.6833,covid19,21,2025-10-24,99,4105740
Bahawalpur,29.4,71.6833,covid19,36,2025-10-31,81,524981
Sukkur,27.7032,68.8589,dengue,47,2025-08-08,33,1604470
Sukkur,27.7032,68.8589,dengue,59,2025-08-15,300,960135
Sukkur,27.7032,68.8589,dengue,49,2025-08-22,50,3453448
Sukkur,27.7032,68.8589,dengue,65,2025-08-29,88,3302458
Sukkur,27.7032,68.8589,dengue,86,2025-09-05,158,3137369
Sukkur,27.7032,68.8589,dengue,78,2025-09-12,367,4058405
Sukkur,27.7032,68.8589,dengue,34,2025-09-19,8,3191778
Sukkur,27.7032,68.8589,dengue,86,2025-09-26,416,1754994
Sukkur,27.7032,68.8589,dengue,53,2025-10-03,287,2840922
Sukkur,27.7032,68.8589,dengue,60,2025-10-10,302,3542654
Sukkur,27.7032,68.8589,dengue,42,2025-10-17,34,4060250
Sukkur,27.7032,68.8589,dengue,26,2025-10-24,16,4798106
Sukkur,27.7032,68.8589,dengue,78,2025-10-31,281,1125400
Sukkur,27.7032,68.8589,malaria,93,2025-08-08,320,1223143
Sukkur,27.7032,68.8589,malaria,61,2025-08-15,146,3250030
Sukkur,27.7032,68.8589,malaria,81,2025-08-22,393,3508990
Sukkur,27.7032,68.8589,malaria,58,2025-08-29,440,2335888
Sukkur,27.7032,68.8589,malaria,66,2025-09-05,468,1390729
Sukkur,27.7032,68.8589,malaria,70,2025-09-12,200,1032104
Sukkur,27.7032,68.8589,malaria,80,2025-09-19,404,4981342
Sukkur,27.7032,68.8589,malaria,36,2025-09-26,24,4261319
Sukkur,27.7032,68.8589,malaria,57,2025-10-03,250,1426428
Sukkur,27.7032,68.8589,malaria,38,2025-10-10,81,847728
Sukkur,27.7032,68.8589,malaria,94,2025-10-17,295,2191047
Sukkur,27.7032,68.8589,malaria,40,2025-10-24,76,726331
Sukkur,27.7032,68.8589,malaria,65,2025-10-31,228,4741367
Sukkur,27.7032,68.8589,cholera,87,2025-08-08,154,4793265
Sukkur,27.7032,68.8589,cholera,72,2025-08-15,230,1889896
Sukkur,27.7032,68.8589,cholera,59,2025-08-22,16,655411
Sukkur,27.7032,68.8589,cholera,93,2025-08-29,462,3612981
Sukkur,27.7032,68.8589,cholera,72,2025-09-05,49,4869846
Sukkur,27.7032,68.8589,cholera,88,2025-09-12,162,4998355
Sukkur,27.7032,68.8589,cholera,84,2025-09-19,128,4497578
Sukkur,27.7032,68.8589,cholera,91,2025-09-26,327,4524947
Sukkur,27.7032,68.8589,cholera,41,2025-10-03,94,2486729
Sukkur,27.7032,68.8589,cholera,75,2025-10-10,364,3760087
Sukkur,27.7032,68.8589,cholera,78,2025-10-17,121,1994428
Sukkur,27.7032,68.8589,cholera,64,2025-10-24,486,2956366
Sukkur,27.7032,68.8589,cholera,82,2025-10-31,232,3795571
Sukkur,27.7032,68.8589,influenza,32,2025-08-08,54,652969
Sukkur,27.7032,68.8589,influenza,29,2025-08-15,2,681750
Sukkur,27.7032,68.8589,influenza,20,2025-08-22,60,4092830
Sukkur,27.7032,68.8589,influenza,25,2025-08-29,8,543881
Sukkur,27.7032,68.8589,influenza,52,2025-09-05,23,2081700
Sukkur,27.7032,68.8589,influenza,50,2025-09-12,25,935912
Sukkur,27.7032,68.8589,influenza,24,2025-09-19,37,4287942
Sukkur,27.7032,68.8589,influenza,63,2025-09-26,67,1821236
Sukkur,27.7032,68.8589,influenza,63,2025-10-03,424,1869254
Sukkur,27.7032,68.8589,influenza,32,2025-10-10,87,1311301
Sukkur,27.7032,68.8589,influenza,75,2025-10-17,98,599717
Sukkur,27.7032,68.8589,influenza,32,2025-10-24,84,4903243
Sukkur,27.7032,68.8589,influenza,25,2025-10-31,10,516713
Sukkur,27.7032,68.8589,covid19,28,2025-08-08,56,1336484
Sukkur,27.7032,68.8589,covid19,28,2025-08-15,56,1217306
Sukkur,27.7032,68.8589,covid19,15,2025-08-22,89,2725861
Sukkur,27.7032,68.8589,covid19,11,2025-08-29,73,4228986
Sukkur,27.7032,68.8589,covid19,28,2025-09-05,75,2789028
Sukkur,27.7032,68.8589,covid19,39,2025-09-12,50,4436670
Sukkur,27.7032,68.8589,covid19,30,2025-09-19,50,4530975
Sukkur,27.7032,68.8589,covid19,15,2025-09-26,90,2095144
Sukkur,27.7032,68.8589,covid19,30,2025-10-03,28,4153475
Sukkur,27.7032,68.8589,covid19,23,2025-10-10,51,534992
Sukkur,27.7032,68.8589,covid19,11,2025-10-17,10,2114541
Sukkur,27.7032,68.8589,covid19,29,2025-10-24,84,2804957
Sukkur,27.7032,68.8589,covid19,19,2025-10-31,29,4480204
Larkana,27.559,68.212,dengue,42,2025-08-08,72,3330259
Larkana,27.559,68.212,dengue,89,2025-08-15,80,1027575
Larkana,27.559,68.212,dengue,93,2025-08-22,77,793961
Larkana,27.559,68.212,dengue,67,2025-08-29,481,533298
Larkana,27.559,68.212,dengue,60,2025-09-05,89,4832457
Larkana,27.559,68.212,dengue,38,2025-09-12,42,2205628
Larkana,27.559,68.212,dengue,84,2025-09-19,110,4481978
Larkana,27.559,68.212,dengue,29,2025-09-26,8,2493008
Larkana,27.559,68.212,dengue,40,2025-10-03,52,2205783
Larkana,27.559,68.212,dengue,48,2025-10-10,38,3690228
Larkana,27.559,68.212,dengue,35,2025-10-17,4,3026624
Larkana,27.559,68.212,dengue,40,2025-10-24,25,2611200
Larkana,27.559,68.212,dengue,64,2025-10-31,148,1189683
Larkana,27.559,68.212,malaria,42,2025-08-08,37,880772
Larkana,27.559,68.212,malaria,88,2025-08-15,352,2974190
Larkana,27.559,68.212,malaria,45,2025-08-22,36,3405030
Larkana,27.559,68.212,malaria,86,2025-08-29,496,1084100
Larkana,27.559,68.212,malaria,69,2025-09-05,191,3211069
Larkana,27.559,68.212,malaria,56,2025-09-12,36,1845678
Larkana,27.559,68.212,malaria,59,2025-09-19,345,3030038
Larkana,27.559,68.212,malaria,76,2025-09-26,265,801481
Larkana,27.559,68.212,malaria,67,2025-10-03,441,1956087
Larkana,27.559,68.212,malaria,39,2025-10-10,31,4589976
Larkana,27.559,68.212,malaria,32,2025-10-17,17,3719206
Larkana,27.559,68.212,malaria,34,2025-10-24,24,4110857
Larkana,27.559,68.212,malaria,31,2025-10-31,18,3560643
Larkana,27.559,68.212,cholera,100,2025-08-08,237,2331681
Larkana,27.559,68.212,cholera,87,2025-08-15,399,1465041
Larkana,27.559,68.212,cholera,61,2025-08-22,464,2368994
Larkana,27.559,68.212,cholera,90,2025-08-29,433,3334249
Larkana,27.559,68.212,cholera,61,2025-09-05,2,1554641
Larkana,27.559,68.212,cholera,43,2025-09-12,61,4389190
Larkana,27.559,68.212,cholera,41,2025-09-19,72,3222013
Larkana,27.559,68.212,cholera,89,2025-09-26,29,4582833
Larkana,27.559,68.212,cholera,65,2025-10-03,475,1166344
Larkana,27.559,68.212,cholera,57,2025-10-10,187,902054
Larkana,27.559,68.212,cholera,87,2025-10-17,354,4869719
Larkana,27.559,68.212,cholera,42,2025-10-24,99,3490022
Larkana,27.559,68.212,cholera,71,2025-10-31,392,4473261
Larkana,27.559,68.212,influenza,71,2025-08-08,156,2992429
Larkana,27.559,68.212,influenza,75,2025-08-15,346,4142815
Larkana,27.559,68.212,influenza,33,2025-08-22,56,4934514
Larkana,27.559,68.212,influenza,52,2025-08-29,391,3897527
Larkana,27.559,68.212,influenza,66,2025-09-05,427,1466156
Larkana,27.559,68.212,influenza,39,2025-09-12,62,1112306
Larkana,27.559,68.212,influenza,62,2025-09-19,89,4121172
Larkana,27.559,68.212,influenza,36,2025-09-26,16,3687316
Larkana,27.559,68.212,influenza,32,2025-10-03,16,2468091
Larkana,27.559,68.212,influenza,71,2025-10-10,372,3775791
Larkana,27.559,68.212,influenza,61,2025-10-17,56,1103273
Larkana,27.559,68.212,influenza,60,2025-10-24,449,956021
Larkana,27.559,68.212,influenza,22,2025-10-31,43,727448
Larkana,27.559,68.212,covid19,13,2025-08-08,50,2761298
Larkana,27.559,68.212,covid19,16,2025-08-15,85,3753063
Larkana,27.559,68.212,covid19,10,2025-08-22,47,4540347
Larkana,27.559,68.212,covid19,12,2025-08-29,62,1005021
Larkana,27.559,68.212,covid19,25,2025-09-05,97,4973496
Larkana,27.559,68.212,covid19,13,2025-09-12,56,2437373
Larkana,27.559,68.212,covid19,10,2025-09-19,27,3179128
Larkana,27.559,68.212,covid19,33,2025-09-26,72,4115205
Larkana,27.559,68.212,covid19,14,2025-10-03,0,1475718
Larkana,27.559,68.212,covid19,33,2025-10-10,63,941244
Larkana,27.559,68.212,covid19,39,2025-10-17,100,1929842
Larkana,27.559,68.212,covid19,14,2025-10-24,24,2180242
Larkana,27.559,68.212,covid19,19,2025-10-31,68,4420598
Sheikhupura,31.7167,73.9833,dengue,64,2025-08-08,291,4675060
Sheikhupura,31.7167,73.9833,dengue,52,2025-08-15,326,4478946
Sheikhupura,31.7167,73.9833,dengue,63,2025-08-22,338,1868110
Sheikhupura,31.7167,73.9833,dengue,32,2025-08-29,44,3828608
Sheikhupura,31.7167,73.9833,dengue,80,2025-09-05,380,2032675
Sheikhupura,31.7167,73.9833,dengue,36,2025-09-12,71,2058513
Sheikhupura,31.7167,73.9833,dengue,78,2025-09-19,321,672082
Sheikhupura,31.7167,73.9833,dengue,54,2025-09-26,336,1875147
Sheikhupura,31.7167,73.9833,dengue,36,2025-10-03,73,1348664
Sheikhupura,31.7167,73.9833,dengue,35,2025-10-10,75,4633721
Sheikhupura,31.7167,73.9833,dengue,73,2025-10-17,427,3772541
Sheikhupura,31.7167,73.9833,dengue,42,2025-10-24,62,2152124
Sheikhupura,31.7167,73.9833,dengue,50,2025-10-31,84,727168
Sheikhupura,31.7167,73.9833,malaria,63,2025-08-08,77,4597079
Sheikhupura,31.7167,73.9833,malaria,60,2025-08-15,207,3876896
Sheikhupura,31.7167,73.9833,malaria,62,2025-08-22,221,3792668
Sheikhupura,31.7167,73.9833,malaria,70,2025-08-29,375,1241551
Sheikhupura,31.7167,73.9833,malaria,43,2025-09-05,59,1565201
Sheikhupura,31.7167,73.9833,malaria,74,2025-09-12,415,4592551
Sheikhupura,31.7167,73.9833,malaria,32,2025-09-19,79,795780
Sheikhupura,31.7167,73.9833,malaria,55,2025-09-26,209,2175520
Sheikhupura,31.7167,73.9833,malaria,37,2025-10-03,95,2964466
Sheikhupura,31.7167,73.9833,malaria,66,2025-10-10,86,2409891
Sheikhupura,31.7167,73.9833,malaria,87,2025-10-17,4,4423708
Sheikhupura,31.7167,73.9833,malaria,50,2025-10-24,22,3711659
Sheikhupura,31.7167,73.9833,malaria,57,2025-10-31,286,3171439
Sheikhupura,31.7167,73.9833,cholera,53,2025-08-08,9,971730
Sheikhupura,31.7167,73.9833,cholera,30,2025-08-15,38,4510582
Sheikhupura,31.7167,73.9833,cholera,25,2025-08-22,96,1537966
Sheikhupura,31.7167,73.9833,cholera,61,2025-08-29,258,2538802
Sheikhupura,31.7167,73.9833,cholera,52,2025-09-05,339,1742396
Sheikhupura,31.7167,73.9833,cholera,41,2025-09-12,48,2644829
Sheikhupura,31.7167,73.9833,cholera,21,2025-09-19,89,3769204
Sheikhupura,31.7167,73.9833,cholera,68,2025-09-26,35,2228948
Sheikhupura,31.7167,73.9833,cholera,52,2025-10-03,498,2987213
Sheikhupura,31.7167,73.9833,cholera,69,2025-10-10,406,723079
Sheikhupura,31.7167,73.9833,cholera,49,2025-10-17,49,4363676
Sheikhupura,31.7167,73.9833,cholera,62,2025-10-24,147,1393580
Sheikhupura,31.7167,73.9833,cholera,42,2025-10-31,22,2409384
Sheikhupura,31.7167,73.9833,influenza,53,2025-08-08,46,1581585
Sheikhupura,31.7167,73.9833,influenza,59,2025-08-15,112,2583785
Sheikhupura,31.7167,73.9833,influenza,68,2025-08-22,343,637323
Sheikhupura,31.7167,73.9833,influenza,57,2025-08-29,113,2138059
Sheikhupura,31.7167,73.9833,influenza,74,2025-09-05,7,3172450
Sheikhupura,31.7167,73.9833,influenza,31,2025-09-12,62,2382026
Sheikhupura,31.7167,73.9833,influenza,41,2025-09-19,70,4427201
Sheikhupura,31.7167,73.9833,influenza,46,2025-09-26,61,1658027
Sheikhupura,31.7167,73.9833,influenza,48,2025-10-03,61,1468619
Sheikhupura,31.7167,73.9833,influenza,69,2025-10-10,70,2103866
Sheikhupura,31.7167,73.9833,influenza,21,2025-10-17,67,1996576
Sheikhupura,31.7167,73.9833,influenza,45,2025-10-24,36,3698370
Sheikhupura,31.7167,73.9833,influenza,32,2025-10-31,52,2623527
Sheikhupura,31.7167,73.9833,covid19,15,2025-08-08,63,3634851
Sheikhupura,31.7167,73.9833,covid19,12,2025-08-15,38,1922981
Sheikhupura,31.7167,73.9833,covid19,40,2025-08-22,74,4588238
Sheikhupura,31.7167,73.9833,covid19,36,2025-08-29,25,1690816
Sheikhupura,31.7167,73.9833,covid19,17,2025-09-05,7,4915432
Sheikhupura,31.7167,73.9833,covid19,26,2025-09-12,55,4954338
Sheikhupura,31.7167,73.9833,covid19,24,2025-09-19,26,4844268
Sheikhupura,31.7167,73.9833,covid19,37,2025-09-26,2,3325134
Sheikhupura,31.7167,73.9833,covid19,13,2025-10-03,68,3785623
Sheikhupura,31.7167,73.9833,covid19,19,2025-10-10,58,759652
Sheikhupura,31.7167,73.9833,covid19,20,2025-10-17,3,898481
Sheikhupura,31.7167,73.9833,covid19,34,2025-10-24,53,1897721
Sheikhupura,31.7167,73.9833,covid19,14,2025-10-31,29,2603181
Jhang,31.28,72.3317,dengue,42,2025-08-08,80,1831452
Jhang,31.28,72.3317,dengue,60,2025-08-15,390,4666906
Jhang,31.28,72.3317,dengue,79,2025-08-22,195,1379984
Jhang,31.28,72.3317,dengue,52,2025-08-29,48,1653578
Jhang,31.28,72.3317,dengue,64,2025-09-05,413,2098160
Jhang,31.28,72.3317,dengue,64,2025-09-12,132,4231701
Jhang,31.28,72.3317,dengue,27,2025-09-19,53,3876495
Jhang,31.28,72.3317,dengue,63,2025-09-26,266,1360369
Jhang,31.28,72.3317,dengue,50,2025-10-03,78,2657461
Jhang,31.28,72.3317,dengue,71,2025-10-10,350,1040830
Jhang,31.28,72.3317,dengue,22,2025-10-17,38,1856265
Jhang,31.28,72.3317,dengue,70,2025-10-24,464,1024094
Jhang,31.28,72.3317,dengue,40,2025-10-31,5,1273671
Jhang,31.28,72.3317,malaria,52,2025-08-08,123,3961216
Jhang,31.28,72.3317,malaria,63,2025-08-15,14,1503711
Jhang,31.28,72.3317,malaria,61,2025-08-22,379,4326106
Jhang,31.28,72.3317,malaria,59,2025-08-29,488,2038165
Jhang,31.28,72.3317,malaria,64,2025-09-05,276,4952567
Jhang,31.28,72.3317,malaria,64,2025-09-12,106,1781696
Jhang,31.28,72.3317,malaria,42,2025-09-19,89,900045
Jhang,31.28,72.3317,malaria,66,2025-09-26,161,4196538
Jhang,31.28,72.3317,malaria,78,2025-10-03,56,3111850
Jhang,31.28,72.3317,malaria,84,2025-10-10,419,1906030
Jhang,31.28,72.3317,malaria,53,2025-10-17,253,575873
Jhang,31.28,72.3317,malaria,55,2025-10-24,415,1806937
Jhang,31.28,72.3317,malaria,41,2025-10-31,45,3369063
Jhang,31.28,72.3317,cholera,64,2025-08-08,174,2311572
Jhang,31.28,72.3317,cholera,87,2025-08-15,169,2695834
Jhang,31.28,72.3317,cholera,64,2025-08-22,305,1305186
Jhang,31.28,72.3317,cholera,86,2025-08-29,499,3148549
Jhang,31.28,72.3317,cholera,30,2025-09-05,12,4061987
Jhang,31.28,72.3317,cholera,53,2025-09-12,265,4037050
Jhang,31.28,72.3317,cholera,21,2025-09-19,34,2544057
Jhang,31.28,72.3317,cholera,25,2025-09-26,90,3783038
Jhang,31.28,72.3317,cholera,38,2025-10-03,22,1033719
Jhang,31.28,72.3317,cholera,42,2025-10-10,86,1597171
Jhang,31.28,72.3317,cholera,67,2025-10-17,143,4131857
Jhang,31.28,72.3317,cholera,68,2025-10-24,72,1952859
Jhang,31.28,72.3317,cholera,21,2025-10-31,100,2108418
Jhang,31.28,72.3317,influenza,30,2025-08-08,22,4808390
Jhang,31.28,72.3317,influenza,58,2025-08-15,419,1891941
Jhang,31.28,72.3317,influenza,43,2025-08-22,86,2678151
Jhang,31.28,72.3317,influenza,64,2025-08-29,290,2338403
Jhang,31.28,72.3317,influenza,22,2025-09-05,65,2302983
Jhang,31.28,72.3317,influenza,39,2025-09-12,96,4186893
Jhang,31.28,72.3317,influenza,39,2025-09-19,65,4940796
Jhang,31.28,72.3317,influenza,29,2025-09-26,51,4098591
Jhang,31.28,72.3317,influenza,56,2025-10-03,238,1320637
Jhang,31.28,72.3317,influenza,78,2025-10-10,101,3383037
Jhang,31.28,72.3317,influenza,65,2025-10-17,232,3472669
Jhang,31.28,72.3317,influenza,32,2025-10-24,31,2352950
Jhang,31.28,72.3317,influenza,47,2025-10-31,51,4716069
Jhang,31.28,72.3317,covid19,39,2025-08-08,13,3618643
Jhang,31.28,72.3317,covid19,32,2025-08-15,74,1854097
Jhang,31.28,72.3317,covid19,13,2025-08-22,25,988625
Jhang,31.28,72.3317,covid19,27,2025-08-29,23,1529195
Jhang,31.28,72.3317,covid19,12,2025-09-05,51,2730175
Jhang,31.28,72.3317,covid19,28,2025-09-12,33,4586138
Jhang,31.28,72.3317,covid19,36,2025-09-19,66,684102
Jhang,31.28,72.3317,covid19,33,2025-09-26,77,4026157
Jhang,31.28,72.3317,covid19,32,2025-10-03,98,1229138
Jhang,31.28,72.3317,covid19,18,2025-10-10,7,582979
Jhang,31.28,72.3317,covid19,19,2025-10-17,52,2649243
Jhang,31.28,72.3317,covid19,19,2025-10-24,97,3953128
Jhang,31.28,72.3317,covid19,10,2025-10-31,27,2070439
Rahim Yar Khan,28.4212,70.2989,dengue,52,2025-08-08,380,2855170
Rahim Yar Khan,28.4212,70.2989,dengue,87,2025-08-15,185,2628454
Rahim Yar Khan,28.4212,70.2989,dengue,59,2025-08-22,360,4042303
Rahim Yar Khan,28.4212,70.2989,dengue,58,2025-08-29,496,4908079
Rahim Yar Khan,28.4212,70.2989,dengue,77,2025-09-05,1,1461079
Rahim Yar Khan,28.4212,70.2989,dengue,52,2025-09-12,397,2529728
Rahim Yar Khan,28.4212,70.2989,dengue,71,2025-09-19,123,652102
Rahim Yar Khan,28.4212,70.2989,dengue,32,2025-09-26,70,3146040
Rahim Yar Khan,28.4212,70.2989,dengue,45,2025-10-03,62,3078354
Rahim Yar Khan,28.4212,70.2989,dengue,34,2025-10-10,99,713549
Rahim Yar Khan,28.4212,70.2989,dengue,38,2025-10-17,59,2142767
Rahim Yar Khan,28.4212,70.2989,dengue,56,2025-10-24,230,1919567
Rahim Yar Khan,28.4212,70.2989,dengue,75,2025-10-31,348,4005092
Rahim Yar Khan,28.4212,70.2989,malaria,66,2025-08-08,90,3187128
Rahim Yar Khan,28.4212,70.2989,malaria,93,2025-08-15,158,3759910
Rahim Yar Khan,28.4212,70.2989,malaria,62,2025-08-22,5,2640936
Rahim Yar Khan,28.4212,70.2989,malaria,68,2025-08-29,129,3220986
Rahim Yar Khan,28.4212,70.2989,malaria,48,2025-09-05,56,3708997
Rahim Yar Khan,28.4212,70.2989,malaria,76,2025-09-12,29,3040617
Rahim Yar Khan,28.4212,70.2989,malaria,88,2025-09-19,124,4595371
Rahim Yar Khan,28.4212,70.2989,malaria,91,2025-09-26,193,3407265
Rahim Yar Khan,28.4212,70.2989,malaria,39,2025-10-03,38,3398668
Rahim Yar Khan,28.4212,70.2989,malaria,62,2025-10-10,428,1258537
Rahim Yar Khan,28.4212,70.2989,malaria,61,2025-10-17,43,1105174
Rahim Yar Khan,28.4212,70.2989,malaria,93,2025-10-24,425,1644108
Rahim Yar Khan,28.4212,70.2989,malaria,47,2025-10-31,7,2128856
Rahim Yar Khan,28.4212,70.2989,cholera,64,2025-08-08,110,3945660
Rahim Yar Khan,28.4212,70.2989,cholera,64,2025-08-15,304,2338359
Rahim Yar Khan,28.4212,70.2989,cholera,64,2025-08-22,226,4392138
Rahim Yar Khan,28.4212,70.2989,cholera,43,2025-08-29,1,4338126
Rahim Yar Khan,28.4212,70.2989,cholera,29,2025-09-05,38,2059046
Rahim Yar Khan,28.4212,70.2989,cholera,64,2025-09-12,310,1105493
Rahim Yar Khan,28.4212,70.2989,cholera,20,2025-09-19,43,933844
Rahim Yar Khan,28.4212,70.2989,cholera,62,2025-09-26,419,3613304
Rahim Yar Khan,28.4212,70.2989,cholera,30,2025-10-03,41,1755336
Rahim Yar Khan,28.4212,70.2989,cholera,64,2025-10-10,251,4274487
Rahim Yar Khan,28.4212,70.2989,cholera,21,2025-10-17,74,1573295
Rahim Yar Khan,28.4212,70.2989,cholera,20,2025-10-24,54,1280116
Rahim Yar Khan,28.4212,70.2989,cholera,77,2025-10-31,371,985841
Rahim Yar Khan,28.4212,70.2989,influenza,62,2025-08-08,283,3868338
Rahim Yar Khan,28.4212,70.2989,influenza,41,2025-08-15,9,4154131
Rahim Yar Khan,28.4212,70.2989,influenza,53,2025-08-22,171,4733548
Rahim Yar Khan,28.4212,70.2989,influenza,22,2025-08-29,87,4552761
Rahim Yar Khan,28.4212,70.2989,influenza,22,2025-09-05,79,1828068
Rahim Yar Khan,28.4212,70.2989,influenza,45,2025-09-12,77,1638003
Rahim Yar Khan,28.4212,70.2989,influenza,67,2025-09-19,91,646884
Rahim Yar Khan,28.4212,70.2989,influenza,49,2025-09-26,56,4934183
Rahim Yar Khan,28.4212,70.2989,influenza,43,2025-10-03,80,2671404
Rahim Yar Khan,28.4212,70.2989,influenza,36,2025-10-10,23,3198903
Rahim Yar Khan,28.4212,70.2989,influenza,65,2025-10-17,421,649910
Rahim Yar Khan,28.4212,70.2989,influenza,34,2025-10-24,44,4743032
Rahim Yar Khan,28.4212,70.2989,influenza,27,2025-10-31,2,775411
Rahim Yar Khan,28.4212,70.2989,covid19,12,2025-08-08,39,1307782
Rahim Yar Khan,28.4212,70.2989,covid19,40,2025-08-15,75,2600890
Rahim Yar Khan,28.4212,70.2989,covid19,32,2025-08-22,10,2002991
Rahim Yar Khan,28.4212,70.2989,covid19,15,2025-08-29,75,4180600
Rahim Yar Khan,28.4212,70.2989,covid19,35,2025-09-05,20,2385645
Rahim Yar Khan,28.4212,70.2989,covid19,23,2025-09-12,30,3703294
Rahim Yar Khan,28.4212,70.2989,covid19,38,2025-09-19,23,645811
Rahim Yar Khan,28.4212,70.2989,covid19,26,2025-09-26,33,1803566
Rahim Yar Khan,28.4212,70.2989,covid19,35,2025-10-03,97,943917
Rahim Yar Khan,28.4212,70.2989,covid19,32,2025-10-10,58,1185857
Rahim Yar Khan,28.4212,70.2989,covid19,11,2025-10-17,36,3031432
Rahim Yar Khan,28.4212,70.2989,covid19,11,2025-10-24,92,2035005
Rahim Yar Khan,28.4212,70.2989,covid19,33,2025-10-31,95,4769906
Gujrat,32.5739,74.0776,dengue,63,2025-08-08,156,3827646
Gujrat,32.5739,74.0776,dengue,70,2025-08-15,173,1697072
Gujrat,32.5739,74.0776,dengue,70,2025-08-22,339,675097
Gujrat,32.5739,74.0776,dengue,39,2025-08-29,70,1519656
Gujrat,32.5739,74.0776,dengue,84,2025-09-05,224,886041
Gujrat,32.5739,74.0776,dengue,68,2025-09-12,127,2967592
Gujrat,32.5739,74.0776,dengue,55,2025-09-19,172,1967312
Gujrat,32.5739,74.0776,dengue,53,2025-09-26,45,4674483
Gujrat,32.5739,74.0776,dengue,34,2025-10-03,24,4285563
Gujrat,32.5739,74.0776,dengue,31,2025-10-10,20,3242783
Gujrat,32.5739,74.0776,dengue,29,2025-10-17,31,3127747
Gujrat,32.5739,74.0776,dengue,36,2025-10-24,100,1651826
Gujrat,32.5739,74.0776,dengue,50,2025-10-31,15,2439053
Gujrat,32.5739,74.0776,malaria,38,2025-08-08,72,3054415
Gujrat,32.5739,74.0776,malaria,32,2025-08-15,38,3218854
Gujrat,32.5739,74.0776,malaria,40,2025-08-22,10,2840485
Gujrat,32.5739,74.0776,malaria,69,2025-08-29,478,3148125
Gujrat,32.5739,74.0776,malaria,41,2025-09-05,9,2517802
Gujrat,32.5739,74.0776,malaria,32,2025-09-12,23,3811749
Gujrat,32.5739,74.0776,malaria,61,2025-09-19,206,4945000
Gujrat,32.5739,74.0776,malaria,87,2025-09-26,263,1805771
Gujrat,32.5739,74.0776,malaria,36,2025-10-03,61,1267831
Gujrat,32.5739,74.0776,malaria,61,2025-10-10,335,714032
Gujrat,32.5739,74.0776,malaria,57,2025-10-17,88,1898171
Gujrat,32.5739,74.0776,malaria,71,2025-10-24,465,4795924
Gujrat,32.5739,74.0776,malaria,46,2025-10-31,96,4536269
Gujrat,32.5739,74.0776,cholera,73,2025-08-08,63,4946937
Gujrat,32.5739,74.0776,cholera,46,2025-08-15,91,2182947
Gujrat,32.5739,74.0776,cholera,78,2025-08-22,167,1327588
